img_id,img_width,img_height,img_file,cat_id,cat_name,supercategory,ann_id,x,y,width,height,area,recorte_file
1139,2624,1968,batch_6/000038.JPG,5,Clear plastic bottle,Bottle,3479,1403,1199,179,98,17542,recortes\Clear plastic bottle\Clear plastic bottle_3479_000038.JPG
1139,2624,1968,batch_6/000038.JPG,5,Clear plastic bottle,Bottle,3480,850,817,58,60,3480,recortes\Clear plastic bottle\Clear plastic bottle_3480_000038.JPG
1139,2624,1968,batch_6/000038.JPG,36,Plastic film,Plastic bag & wrapper,3481,1709,821,140,82,11480,recortes\Plastic film\Plastic film_3481_000038.JPG
1140,2624,1968,batch_6/000037.JPG,11,Aerosol,Can,3482,1,1340,187,93,17391,recortes\Aerosol\Aerosol_3482_000037.JPG
1140,2624,1968,batch_6/000037.JPG,5,Clear plastic bottle,Bottle,3483,883,1050,225,143,32175,recortes\Clear plastic bottle\Clear plastic bottle_3483_000037.JPG
1140,2624,1968,batch_6/000037.JPG,5,Clear plastic bottle,Bottle,3484,1616,705,261,248,64728,recortes\Clear plastic bottle\Clear plastic bottle_3484_000037.JPG
1140,2624,1968,batch_6/000037.JPG,42,Crisp packet,Plastic bag & wrapper,3485,1753,159,148,79,11692,recortes\Crisp packet\Crisp packet_3485_000037.JPG
1140,2624,1968,batch_6/000037.JPG,39,Other plastic wrapper,Plastic bag & wrapper,3486,2168,320,78,94,7332,recortes\Other plastic wrapper\Other plastic wrapper_3486_000037.JPG
1140,2624,1968,batch_6/000037.JPG,42,Crisp packet,Plastic bag & wrapper,3487,2326,390,88,95,8360,recortes\Crisp packet\Crisp packet_3487_000037.JPG
1140,2624,1968,batch_6/000037.JPG,58,Unlabeled litter,Unlabeled litter,3488,1733,252,88,51,4488,recortes\Unlabeled litter\Unlabeled litter_3488_000037.JPG
1140,2624,1968,batch_6/000037.JPG,58,Unlabeled litter,Unlabeled litter,3489,1912,238,58,141,8178,recortes\Unlabeled litter\Unlabeled litter_3489_000037.JPG
1140,2624,1968,batch_6/000037.JPG,29,Other plastic,Other plastic,3490,822,338,29,23,667,recortes\Other plastic\Other plastic_3490_000037.JPG
1140,2624,1968,batch_6/000037.JPG,58,Unlabeled litter,Unlabeled litter,3491,741,397,43,19,817,recortes\Unlabeled litter\Unlabeled litter_3491_000037.JPG
1140,2624,1968,batch_6/000037.JPG,29,Other plastic,Other plastic,3492,1046,275,13,15,195,recortes\Other plastic\Other plastic_3492_000037.JPG
1140,2624,1968,batch_6/000037.JPG,29,Other plastic,Other plastic,3493,805,1054,26,33,858,recortes\Other plastic\Other plastic_3493_000037.JPG
1141,2624,1968,batch_6/000036.JPG,12,Drink can,Can,3494,1339,987,77,82,6314,recortes\Drink can\Drink can_3494_000036.JPG
1141,2624,1968,batch_6/000036.JPG,12,Drink can,Can,3495,2198,992,55,57,3135,recortes\Drink can\Drink can_3495_000036.JPG
1141,2624,1968,batch_6/000036.JPG,5,Clear plastic bottle,Bottle,3496,1242,1022,94,93,8742,recortes\Clear plastic bottle\Clear plastic bottle_3496_000036.JPG
1141,2624,1968,batch_6/000036.JPG,5,Clear plastic bottle,Bottle,3497,1363,1078,66,81,5346,recortes\Clear plastic bottle\Clear plastic bottle_3497_000036.JPG
1141,2624,1968,batch_6/000036.JPG,5,Clear plastic bottle,Bottle,3498,1176,1170,205,119,24395,recortes\Clear plastic bottle\Clear plastic bottle_3498_000036.JPG
1142,2448,3264,batch_6/000035.JPG,0,Aluminium foil,Aluminium foil,3499,634,741,449,255,114495,recortes\Aluminium foil\Aluminium foil_3499_000035.JPG
1142,2448,3264,batch_6/000035.JPG,0,Aluminium foil,Aluminium foil,3500,1221,1735,359,361,129599,recortes\Aluminium foil\Aluminium foil_3500_000035.JPG
1142,2448,3264,batch_6/000035.JPG,0,Aluminium foil,Aluminium foil,3501,703,1487,157,230,36110,recortes\Aluminium foil\Aluminium foil_3501_000035.JPG
1142,2448,3264,batch_6/000035.JPG,0,Aluminium foil,Aluminium foil,3502,492,1214,106,145,15370,recortes\Aluminium foil\Aluminium foil_3502_000035.JPG
1142,2448,3264,batch_6/000035.JPG,0,Aluminium foil,Aluminium foil,3503,840,1542,177,180,31860,recortes\Aluminium foil\Aluminium foil_3503_000035.JPG
1142,2448,3264,batch_6/000035.JPG,0,Aluminium foil,Aluminium foil,3504,792,2268,199,246,48954,recortes\Aluminium foil\Aluminium foil_3504_000035.JPG
1143,2448,3264,batch_6/000034.JPG,5,Clear plastic bottle,Bottle,3505,1625,503,368,395,145360,recortes\Clear plastic bottle\Clear plastic bottle_3505_000034.JPG
1143,2448,3264,batch_6/000034.JPG,5,Clear plastic bottle,Bottle,3506,1289,2018,211,524,110564,recortes\Clear plastic bottle\Clear plastic bottle_3506_000034.JPG
1144,2624,1968,batch_6/000033.JPG,27,Plastic lid,Lid,3507,1040,1226,117,117,13689,recortes\Plastic lid\Plastic lid_3507_000033.JPG
1144,2624,1968,batch_6/000033.JPG,55,Plastic straw,Straw,3508,963,1282,130,47,6110,recortes\Plastic straw\Plastic straw_3508_000033.JPG
1145,3264,2448,batch_6/000032.JPG,5,Clear plastic bottle,Bottle,3509,951,1516,237,156,36972,recortes\Clear plastic bottle\Clear plastic bottle_3509_000032.JPG
1145,3264,2448,batch_6/000032.JPG,5,Clear plastic bottle,Bottle,3510,2202,1638,256,101,25856,recortes\Clear plastic bottle\Clear plastic bottle_3510_000032.JPG
1145,3264,2448,batch_6/000032.JPG,58,Unlabeled litter,Unlabeled litter,3511,360,1917,105,61,6405,recortes\Unlabeled litter\Unlabeled litter_3511_000032.JPG
1145,3264,2448,batch_6/000032.JPG,58,Unlabeled litter,Unlabeled litter,3512,1316,1943,109,98,10682,recortes\Unlabeled litter\Unlabeled litter_3512_000032.JPG
1146,2448,3264,batch_6/000031.JPG,29,Other plastic,Other plastic,3513,1258,1529,96,112,10752,recortes\Other plastic\Other plastic_3513_000031.JPG
1146,2448,3264,batch_6/000031.JPG,58,Unlabeled litter,Unlabeled litter,3514,1305,1458,77,47,3619,recortes\Unlabeled litter\Unlabeled litter_3514_000031.JPG
1146,2448,3264,batch_6/000031.JPG,58,Unlabeled litter,Unlabeled litter,3515,1203,1497,46,24,1104,recortes\Unlabeled litter\Unlabeled litter_3515_000031.JPG
1146,2448,3264,batch_6/000031.JPG,58,Unlabeled litter,Unlabeled litter,3516,1360,1544,36,28,1008,recortes\Unlabeled litter\Unlabeled litter_3516_000031.JPG
1146,2448,3264,batch_6/000031.JPG,58,Unlabeled litter,Unlabeled litter,3517,1269,1474,38,34,1292,recortes\Unlabeled litter\Unlabeled litter_3517_000031.JPG
1146,2448,3264,batch_6/000031.JPG,58,Unlabeled litter,Unlabeled litter,3518,1422,1564,47,44,2068,recortes\Unlabeled litter\Unlabeled litter_3518_000031.JPG
1146,2448,3264,batch_6/000031.JPG,58,Unlabeled litter,Unlabeled litter,3519,1212,1437,79,59,4661,recortes\Unlabeled litter\Unlabeled litter_3519_000031.JPG
1147,3680,2760,batch_6/000029.JPG,5,Clear plastic bottle,Bottle,3520,1512,1267,454,218,98972,recortes\Clear plastic bottle\Clear plastic bottle_3520_000029.JPG
1147,3680,2760,batch_6/000029.JPG,5,Clear plastic bottle,Bottle,3521,1616,1474,505,209,105545,recortes\Clear plastic bottle\Clear plastic bottle_3521_000029.JPG
1147,3680,2760,batch_6/000029.JPG,7,Plastic bottle cap,Bottle cap,3522,1512,1297,35,86,3010,recortes\Plastic bottle cap\Plastic bottle cap_3522_000029.JPG
1147,3680,2760,batch_6/000029.JPG,42,Crisp packet,Plastic bag & wrapper,3523,1964,1181,218,219,47742,recortes\Crisp packet\Crisp packet_3523_000029.JPG
1147,3680,2760,batch_6/000029.JPG,58,Unlabeled litter,Unlabeled litter,3524,2101,1542,119,124,14756,recortes\Unlabeled litter\Unlabeled litter_3524_000029.JPG
1147,3680,2760,batch_6/000029.JPG,58,Unlabeled litter,Unlabeled litter,3525,1378,1067,235,235,55225,recortes\Unlabeled litter\Unlabeled litter_3525_000029.JPG
1148,2448,3264,batch_6/000028.JPG,12,Drink can,Can,3526,1159,1753,533,389,207337,recortes\Drink can\Drink can_3526_000028.JPG
1149,3264,2448,batch_6/000027.JPG,21,Disposable plastic cup,Cup,3527,950,1803,534,328,175152,recortes\Disposable plastic cup\Disposable plastic cup_3527_000027.JPG
1150,2448,3264,batch_6/000026.JPG,36,Plastic film,Plastic bag & wrapper,3528,701,1444,795,859,682905,recortes\Plastic film\Plastic film_3528_000026.JPG
1151,3264,2448,batch_6/000025.JPG,17,Corrugated carton,Carton,3529,1405,894,1275,1182,1507050,recortes\Corrugated carton\Corrugated carton_3529_000025.JPG
1152,2624,1968,batch_6/000024.JPG,10,Food Can,Can,3530,1509,1195,219,195,42705,recortes\Food Can\Food Can_3530_000024.JPG
1152,2624,1968,batch_6/000024.JPG,50,Pop tab,Pop tab,3531,1658,1223,71,38,2698,recortes\Pop tab\Pop tab_3531_000024.JPG
1152,2624,1968,batch_6/000024.JPG,0,Aluminium foil,Aluminium foil,3532,1271,904,211,194,40934,recortes\Aluminium foil\Aluminium foil_3532_000024.JPG
1152,2624,1968,batch_6/000024.JPG,16,Drink carton,Carton,3533,830,857,399,288,114912,recortes\Drink carton\Drink carton_3533_000024.JPG
1152,2624,1968,batch_6/000024.JPG,55,Plastic straw,Straw,3534,1172,919,88,36,3168,recortes\Plastic straw\Plastic straw_3534_000024.JPG
1153,3264,2448,batch_6/000023.JPG,5,Clear plastic bottle,Bottle,3535,726,1203,351,453,159003,recortes\Clear plastic bottle\Clear plastic bottle_3535_000023.JPG
1153,3264,2448,batch_6/000023.JPG,16,Drink carton,Carton,3536,1311,1177,741,298,220818,recortes\Drink carton\Drink carton_3536_000023.JPG
1153,3264,2448,batch_6/000023.JPG,7,Plastic bottle cap,Bottle cap,3537,727,1550,97,104,10088,recortes\Plastic bottle cap\Plastic bottle cap_3537_000023.JPG
1154,2448,3264,batch_6/000022.JPG,34,Paper bag,Paper bag,3538,798,2099,1015,728,738920,recortes\Paper bag\Paper bag_3538_000022.JPG
1154,2448,3264,batch_6/000022.JPG,0,Aluminium foil,Aluminium foil,3539,786,1503,362,484,175208,recortes\Aluminium foil\Aluminium foil_3539_000022.JPG
1154,2448,3264,batch_6/000022.JPG,0,Aluminium foil,Aluminium foil,3540,1453,1707,143,154,22022,recortes\Aluminium foil\Aluminium foil_3540_000022.JPG
1154,2448,3264,batch_6/000022.JPG,0,Aluminium foil,Aluminium foil,3541,1089,786,683,700,478100,recortes\Aluminium foil\Aluminium foil_3541_000022.JPG
1154,2448,3264,batch_6/000022.JPG,0,Aluminium foil,Aluminium foil,3542,1392,221,220,277,60940,recortes\Aluminium foil\Aluminium foil_3542_000022.JPG
1154,2448,3264,batch_6/000022.JPG,0,Aluminium foil,Aluminium foil,3543,282,646,476,489,232764,recortes\Aluminium foil\Aluminium foil_3543_000022.JPG
1154,2448,3264,batch_6/000022.JPG,0,Aluminium foil,Aluminium foil,3544,130,1389,649,1019,661331,recortes\Aluminium foil\Aluminium foil_3544_000022.JPG
1155,2448,3264,batch_6/000021.JPG,5,Clear plastic bottle,Bottle,3545,685,422,807,1190,960330,recortes\Clear plastic bottle\Clear plastic bottle_3545_000021.JPG
1156,2448,3264,batch_6/000020.JPG,39,Other plastic wrapper,Plastic bag & wrapper,3546,1241,1750,250,174,43500,recortes\Other plastic wrapper\Other plastic wrapper_3546_000020.JPG
1157,3264,2448,batch_6/000019.JPG,5,Clear plastic bottle,Bottle,3547,950,804,904,604,546016,recortes\Clear plastic bottle\Clear plastic bottle_3547_000019.JPG
1157,3264,2448,batch_6/000019.JPG,7,Plastic bottle cap,Bottle cap,3548,952,1299,114,108,12312,recortes\Plastic bottle cap\Plastic bottle cap_3548_000019.JPG
1158,2448,3264,batch_6/000018.JPG,46,Foam food container,Plastic container,3549,850,2299,610,172,104920,recortes\Foam food container\Foam food container_3549_000018.JPG
1159,2448,3264,batch_6/000017.JPG,16,Drink carton,Carton,3550,352,957,552,594,327888,recortes\Drink carton\Drink carton_3550_000017.JPG
1159,2448,3264,batch_6/000017.JPG,18,Meal carton,Carton,3551,1257,1054,810,818,662580,recortes\Meal carton\Meal carton_3551_000017.JPG
1159,2448,3264,batch_6/000017.JPG,5,Clear plastic bottle,Bottle,3552,389,580,698,256,178688,recortes\Clear plastic bottle\Clear plastic bottle_3552_000017.JPG
1159,2448,3264,batch_6/000017.JPG,5,Clear plastic bottle,Bottle,3553,1042,368,282,727,205014,recortes\Clear plastic bottle\Clear plastic bottle_3553_000017.JPG
1159,2448,3264,batch_6/000017.JPG,0,Aluminium foil,Aluminium foil,3554,913,1127,214,138,29532,recortes\Aluminium foil\Aluminium foil_3554_000017.JPG
1159,2448,3264,batch_6/000017.JPG,0,Aluminium foil,Aluminium foil,3555,1122,1262,183,237,43371,recortes\Aluminium foil\Aluminium foil_3555_000017.JPG
1160,2815,2195,batch_6/000015.JPG,20,Paper cup,Cup,3556,1142,1801,248,238,59024,recortes\Paper cup\Paper cup_3556_000015.JPG
1160,2815,2195,batch_6/000015.JPG,5,Clear plastic bottle,Bottle,3557,1283,1556,491,218,107038,recortes\Clear plastic bottle\Clear plastic bottle_3557_000015.JPG
1160,2815,2195,batch_6/000015.JPG,6,Glass bottle,Bottle,3558,1665,1362,489,444,217116,recortes\Glass bottle\Glass bottle_3558_000015.JPG
1161,2448,3264,batch_6/000014.JPG,5,Clear plastic bottle,Bottle,3559,718,1321,253,281,71093,recortes\Clear plastic bottle\Clear plastic bottle_3559_000014.JPG
1162,2448,3264,batch_6/000013.JPG,12,Drink can,Can,3560,971,703,242,262,63404,recortes\Drink can\Drink can_3560_000013.JPG
1162,2448,3264,batch_6/000013.JPG,42,Crisp packet,Plastic bag & wrapper,3561,1036,1105,396,309,122364,recortes\Crisp packet\Crisp packet_3561_000013.JPG
1162,2448,3264,batch_6/000013.JPG,42,Crisp packet,Plastic bag & wrapper,3562,1306,1481,535,465,248775,recortes\Crisp packet\Crisp packet_3562_000013.JPG
1163,2448,3264,batch_6/000011.JPG,49,Plastic utensils,Plastic utensils,3563,1199,1736,252,150,37800,recortes\Plastic utensils\Plastic utensils_3563_000011.JPG
1164,2448,3264,batch_6/000010.JPG,5,Clear plastic bottle,Bottle,3564,534,1591,610,725,442250,recortes\Clear plastic bottle\Clear plastic bottle_3564_000010.JPG
1165,3264,2448,batch_6/000009.JPG,17,Corrugated carton,Carton,3565,766,571,1451,1096,1590296,recortes\Corrugated carton\Corrugated carton_3565_000009.JPG
1166,2624,1968,batch_6/000008.JPG,20,Paper cup,Cup,3566,1586,1644,467,324,151308,recortes\Paper cup\Paper cup_3566_000008.JPG
1167,2448,3264,batch_6/000007.JPG,36,Plastic film,Plastic bag & wrapper,3567,879,1411,1543,921,1421103,recortes\Plastic film\Plastic film_3567_000007.JPG
1168,3264,2448,batch_6/000006.JPG,7,Plastic bottle cap,Bottle cap,3568,3047,1483,88,64,5632,recortes\Plastic bottle cap\Plastic bottle cap_3568_000006.JPG
1168,3264,2448,batch_6/000006.JPG,7,Plastic bottle cap,Bottle cap,3569,2660,1067,62,29,1798,recortes\Plastic bottle cap\Plastic bottle cap_3569_000006.JPG
1168,3264,2448,batch_6/000006.JPG,5,Clear plastic bottle,Bottle,3570,1313,1144,225,147,33075,recortes\Clear plastic bottle\Clear plastic bottle_3570_000006.JPG
1168,3264,2448,batch_6/000006.JPG,58,Unlabeled litter,Unlabeled litter,3571,1522,1227,77,49,3773,recortes\Unlabeled litter\Unlabeled litter_3571_000006.JPG
1169,2448,3264,batch_6/000005.JPG,39,Other plastic wrapper,Plastic bag & wrapper,3572,939,1657,349,222,77478,recortes\Other plastic wrapper\Other plastic wrapper_3572_000005.JPG
1170,2448,3264,batch_6/000003.JPG,49,Plastic utensils,Plastic utensils,3573,1356,1425,215,223,47945,recortes\Plastic utensils\Plastic utensils_3573_000003.JPG
1171,3264,2448,batch_6/000002.JPG,17,Corrugated carton,Carton,3574,1385,1052,1128,531,598968,recortes\Corrugated carton\Corrugated carton_3574_000002.JPG
1171,3264,2448,batch_6/000002.JPG,17,Corrugated carton,Carton,3575,715,578,478,398,190244,recortes\Corrugated carton\Corrugated carton_3575_000002.JPG
1172,2448,3264,batch_6/000001.JPG,39,Other plastic wrapper,Plastic bag & wrapper,3576,646,2065,908,439,398612,recortes\Other plastic wrapper\Other plastic wrapper_3576_000001.JPG
1172,2448,3264,batch_6/000001.JPG,39,Other plastic wrapper,Plastic bag & wrapper,3577,1865,1732,576,680,391680,recortes\Other plastic wrapper\Other plastic wrapper_3577_000001.JPG
1172,2448,3264,batch_6/000001.JPG,36,Plastic film,Plastic bag & wrapper,3578,601,1104,1050,590,619500,recortes\Plastic film\Plastic film_3578_000001.JPG
1172,2448,3264,batch_6/000001.JPG,33,Normal paper,Paper,3579,1146,1450,527,727,383129,recortes\Normal paper\Normal paper_3579_000001.JPG
1172,2448,3264,batch_6/000001.JPG,49,Plastic utensils,Plastic utensils,3580,1870,1438,139,395,54905,recortes\Plastic utensils\Plastic utensils_3580_000001.JPG
1111,3264,2448,batch_6/000068.JPG,59,Cigarette,Cigarette,3581,1362,1550,38,66,2508,recortes\Cigarette\Cigarette_3581_000068.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3582,518,840,14,16,224,recortes\Cigarette\Cigarette_3582_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3583,744,752,24,14,336,recortes\Cigarette\Cigarette_3583_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3584,686,730,26,8,208,recortes\Cigarette\Cigarette_3584_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3585,776,722,16,14,224,recortes\Cigarette\Cigarette_3585_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3586,676,656,26,10,260,recortes\Cigarette\Cigarette_3586_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3587,680,596,30,6,180,recortes\Cigarette\Cigarette_3587_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3588,850,610,26,8,208,recortes\Cigarette\Cigarette_3588_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3589,620,506,22,8,176,recortes\Cigarette\Cigarette_3589_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3590,1074,658,12,16,192,recortes\Cigarette\Cigarette_3590_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3591,1092,688,38,10,380,recortes\Cigarette\Cigarette_3591_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3592,1336,648,26,8,208,recortes\Cigarette\Cigarette_3592_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3593,1538,542,10,14,140,recortes\Cigarette\Cigarette_3593_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3594,1246,482,16,10,160,recortes\Cigarette\Cigarette_3594_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3595,1716,680,24,8,192,recortes\Cigarette\Cigarette_3595_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3596,1736,612,22,14,308,recortes\Cigarette\Cigarette_3596_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3597,1250,800,16,12,192,recortes\Cigarette\Cigarette_3597_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3598,1264,794,18,16,288,recortes\Cigarette\Cigarette_3598_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3599,1634,874,20,4,80,recortes\Cigarette\Cigarette_3599_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3600,1844,1118,20,14,280,recortes\Cigarette\Cigarette_3600_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3601,2754,1200,32,20,640,recortes\Cigarette\Cigarette_3601_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3602,2836,1814,28,32,896,recortes\Cigarette\Cigarette_3602_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3603,2908,1872,42,26,1092,recortes\Cigarette\Cigarette_3603_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3604,2586,1808,30,22,660,recortes\Cigarette\Cigarette_3604_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3605,1146,1054,32,16,512,recortes\Cigarette\Cigarette_3605_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3606,528,970,34,24,816,recortes\Cigarette\Cigarette_3606_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3607,1844,2056,34,40,1360,recortes\Cigarette\Cigarette_3607_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3608,834,248,24,8,192,recortes\Cigarette\Cigarette_3608_000066.JPG
1112,3264,2448,batch_6/000066.JPG,59,Cigarette,Cigarette,3609,146,256,20,6,120,recortes\Cigarette\Cigarette_3609_000066.JPG
1132,2448,3264,batch_6/000046.JPG,59,Cigarette,Cigarette,3610,1104,3060,60,58,3480,recortes\Cigarette\Cigarette_3610_000046.JPG
1132,2448,3264,batch_6/000046.JPG,59,Cigarette,Cigarette,3611,500,2026,16,44,704,recortes\Cigarette\Cigarette_3611_000046.JPG
1132,2448,3264,batch_6/000046.JPG,59,Cigarette,Cigarette,3612,494,1992,50,36,1800,recortes\Cigarette\Cigarette_3612_000046.JPG
1132,2448,3264,batch_6/000046.JPG,59,Cigarette,Cigarette,3613,514,2112,16,34,544,recortes\Cigarette\Cigarette_3613_000046.JPG
1132,2448,3264,batch_6/000046.JPG,59,Cigarette,Cigarette,3614,494,2110,20,40,800,recortes\Cigarette\Cigarette_3614_000046.JPG
1132,2448,3264,batch_6/000046.JPG,59,Cigarette,Cigarette,3615,4,2510,54,42,2268,recortes\Cigarette\Cigarette_3615_000046.JPG
1132,2448,3264,batch_6/000046.JPG,59,Cigarette,Cigarette,3616,138,1468,28,40,1120,recortes\Cigarette\Cigarette_3616_000046.JPG
1132,2448,3264,batch_6/000046.JPG,59,Cigarette,Cigarette,3617,144,1372,16,42,672,recortes\Cigarette\Cigarette_3617_000046.JPG
